COMPETITION_WYID,SEASON_WYID,PLAYER_WYID,SHORTNAME,FIRSTNAME,MIDDLENAME,LASTNAME,HEIGHT,WEIGHT,BIRTHDATE,BIRTHAREA_WYID,PASSPORTAREA_WYID,ROLENAME,ROLECODE2,ROLECODE3,FOOT,CURRENTTEAM_WYID,CURRENTNATIONALTEAM_WYID,GENDER,STATUS,IMAGEDATAURL
335,188945,56273,P. Mortensen,Patrick,,Mortensen,188,78,1989-07-13,208,208,Forward,FW,FWD,right,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/17626_100x130.png
335,188945,56223,T. Mikkelsen,Thomas,,Korsgaard Mikkelsen,190,83,1983-08-27,208,208,Goalkeeper,GK,GKP,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/52803_100x130.png
335,188945,56334,J. Grønning,Jeppe,,Grønning,182,67,1991-05-24,208,208,Midfielder,MD,MID,right,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/58560_100x130.png
335,188945,765120,F. Emmery,Frederik,,Emmery,0,0,2006-12-25,208,208,Forward,FW,FWD,,25612,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,764625,C. Bischoff,Clement Mutahi,,Bischoff,0,0,2005-12-16,208,208,Forward,FW,FWD,,67329,7714,male,active,https://cdn5.wyscout.com/photos/players/public/g-277329_100x130.png
335,188945,752487,Franculino Djú,Franculino,,Gluda Djú,182,77,2004-06-28,624,620,Forward,FW,FWD,left,7455,19667,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,752351,F. Elkjær Andersen,Frej,,Elkjær Andersen,0,0,2007-05-05,208,208,Defender,DF,DEF,left,25612,28604,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,743409,S. Hansen,Sabil Osman,,Hansen,0,0,2005-11-14,208,208,Defender,DF,DEF,right,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,739991,W. Martin,William Christian,,Martin,0,0,2007-04-23,372,208,Forward,FW,FWD,right,23726,28604,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,738642,A. Tomaselli,Andreas Mayn,,Tomaselli,0,0,2005-10-13,208,208,Defender,DF,DEF,,23733,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,738389,W. Kumado,William,,Kumado,167,63,2002-10-16,288,288,Defender,DF,DEF,right,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/g-251132_100x130.png
335,188945,718833,M. Tanlongo,Mateo,,Tanlongo,177,68,2003-08-12,32,380,Midfielder,MD,MID,right,34760,,male,active,https://cdn5.wyscout.com/photos/players/public/g-231590_100x130.png
335,188945,714791,D. Osorio,Darío Esteban,,Osorio Osorio,184,67,2004-01-24,152,152,Midfielder,MD,MID,left,7455,12381,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,697032,J. Selvén,Johannes,,Selvén,175,68,2003-07-26,752,752,Forward,FW,FWD,right,7460,58764,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,696254,M. Olsen,Morten,,Olsen,0,0,1998-08-30,208,208,Forward,FW,FWD,right,7476,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,685731,L. Callø Carstensen,Luka,,Callø Carstensen,0,0,2006-05-10,208,208,Defender,DF,DEF,,7457,7717,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,685609,A. Mayland,Anton,,Mayland,0,0,2006-10-26,208,208,Goalkeeper,GK,GKP,right,7699,7717,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,684689,M. Kannegaard,Mikkel,,Kannegaard Kristensen,0,0,2006-07-05,208,208,Defender,DF,DEF,,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,682110,C. Christensen,Carl Ørsøe,,Christensen,0,0,2006-03-22,208,208,Midfielder,MD,MID,,38327,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,682098,A. Schjelderup,Andreas,,Rædergård Schjelderup,176,70,2004-06-01,578,578,Forward,FW,FWD,right,9607,7342,male,active,https://cdn5.wyscout.com/photos/players/public/g-194867_100x130.png
335,188945,681607,V. Byskov,Valdemar,,Byskov Andreasen,0,0,2005-01-25,208,208,Midfielder,MD,MID,right,7455,7714,male,active,https://cdn5.wyscout.com/photos/players/public/g-194376_100x130.png
335,188945,680720,M. Papuga,Marius,,Holst Papuga,0,0,2005-05-13,208,208,Midfielder,MD,MID,right,7490,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,680719,A. Ravn Olsen,Anders,,Ravn Olsen,0,0,2005-04-02,208,208,Goalkeeper,GK,GKP,,7490,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,450212,Y. Bakiz,Younes,,Bakiz,171,65,1999-02-05,208,504,Forward,FW,FWD,right,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45512_100x130.png
335,188039,450074,A. Klynge,Anders,,Klynge,175,70,2000-10-14,208,208,Midfielder,MD,MID,right,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45374_100x130.png
335,188039,449763,F. Winther,Frederik,,Winther,190,83,2001-01-04,208,208,Defender,DF,DEF,left,6710,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45312_100x130.png
335,188039,449761,A. Sørensen,Adam,,Sørensen,165,60,2000-11-11,208,208,Defender,DF,DEF,left,7099,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45310_100x130.png
335,188039,449750,T. Klysner,Tobias,,Klysner Breuner,183,69,2001-07-03,208,208,Midfielder,MD,MID,right,7499,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45299_100x130.png
335,188039,449721,O. Sonne,Oliver,,Sonne,184,76,2000-11-10,208,604,Defender,DF,DEF,right,7461,15594,male,active,https://cdn5.wyscout.com/photos/players/public/g-45270_100x130.png
335,188039,449617,M. Fenger,Max,,Fenger,182,75,2001-08-07,208,208,Forward,FW,FWD,right,7460,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45166_100x130.png
335,188039,449603,O. Dorph,Oliver,,Friis Dorph,197,94,2004-01-06,208,208,Defender,DF,DEF,,7510,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45152_100x130.png
335,188039,449482,R. Carstensen,Rasmus,,Carstensen,183,77,2000-11-10,208,208,Defender,DF,DEF,right,2463,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45031_100x130.png
335,188039,449473,M. Juhl,Mikkel,,Juhl Aagaard Andersen,178,72,2000-01-29,208,208,Defender,DF,DEF,right,7497,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45022_100x130.png
335,188039,449421,O. Bundgaard,Oliver,,Bundgaard Kristensen,182,72,2001-06-15,208,208,Defender,DF,DEF,left,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/g-44970_100x130.png
335,188039,449407,L. Qamili,Lirim,,Qamili,191,74,1998-06-04,208,8,Forward,FW,FWD,left,7499,10073,male,active,https://cdn5.wyscout.com/photos/players/public/g-44956_100x130.png
335,188039,449374,S. Tengstedt,Søren,,Tengstedt,187,82,2000-06-30,208,208,Forward,FW,FWD,left,34,,male,active,https://cdn5.wyscout.com/photos/players/public/g-44923_100x130.png
335,188039,449370,L. Klitten,Lukas,,Sparre Klitten,184,77,2000-05-01,208,208,Defender,DF,DEF,left,7510,,male,active,https://cdn5.wyscout.com/photos/players/public/g-44919_100x130.png
335,188039,449343,K. Høgh,Kasper,,Waarst Høgh,186,76,2000-12-06,208,208,Forward,FW,FWD,right,7099,,male,active,https://cdn5.wyscout.com/photos/players/public/g-44892_100x130.png
335,188039,449175,M. Frøkjær-Jensen,Mads,,Frøkjær-Jensen,186,79,1999-07-29,208,208,Midfielder,MD,MID,right,1641,,male,active,https://cdn5.wyscout.com/photos/players/public/g-44724_100x130.png
335,188039,449089,A. Ben Slimane,Anis,,Ben Slimane,188,86,2001-03-16,208,788,Midfielder,MD,MID,right,1626,16276,male,active,https://cdn5.wyscout.com/photos/players/public/g-44638_100x130.png
335,188039,449066,S. Graves,Simon,,Graves Jensen,191,80,1999-05-22,208,208,Defender,DF,DEF,right,23,,male,active,https://cdn5.wyscout.com/photos/players/public/g-44615_100x130.png
335,188039,448997,M. Westergaard,Magnus,,Westergaard,187,75,1998-05-27,208,208,Midfielder,MD,MID,right,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/g-44546_100x130.png
335,188039,8668,M. Andersen,Mikkel,,Andersen,195,80,1988-12-17,208,208,Goalkeeper,GK,GKP,right,7471,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,372130,N. Mickelson,Look Nicholas,,Sa Kengkhetid Mickelson,185,80,1999-07-24,578,764,Defender,DF,DEF,right,7460,17811,male,active,https://cdn5.wyscout.com/photos/players/public/g402939_100x130.png
335,188039,372289,R. Lauritsen,Rasmus,,Steensbæk Lauritsen,186,79,1996-02-27,208,208,Defender,DF,DEF,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/g404613_100x130.png
335,188039,374025,M. Pedersen,Mikkel,,Mejlstrup Pedersen,182,80,1996-01-07,208,208,Midfielder,MD,MID,left,7510,,male,active,https://cdn5.wyscout.com/photos/players/public/g405228_100x130.png
335,188039,382384,C. Björk,Carl,,Björk,184,74,2000-01-19,752,752,Forward,FW,FWD,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/g407488_100x130.png
335,188039,379247,O. Linnér,Oscar,,Linnér,199,84,1997-02-23,752,752,Goalkeeper,GK,GKP,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/g408189_100x130.png
335,188039,380839,F. Lauenborg,Frederik,,Lauenborg,181,74,1997-05-18,208,208,Midfielder,MD,MID,left,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g408583_100x130.png
335,188039,381945,J. Juninho,José Carlos,,Ferreira Júnior,187,80,1995-02-01,76,76,Defender,DF,DEF,left,7455,,male,active,https://cdn5.wyscout.com/photos/players/public/g409612_100x130.png
335,188039,390970,S. Haugen,Sigurd,,Hauso Haugen,187,77,1997-07-17,578,578,Forward,FW,FWD,right,2452,,male,active,https://cdn5.wyscout.com/photos/players/public/g413114_100x130.png
335,188039,397171,T. Kehinde,Tosin,,Kehinde,178,75,1998-06-18,566,826,Midfielder,MD,MID,right,10183,,male,active,https://cdn5.wyscout.com/photos/players/public/g420211_100x130.png
335,188039,399558,A. Poulsen,Andreas,,Poulsen,188,80,1999-10-13,208,208,Defender,DF,DEF,left,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/g421625_100x130.png
335,188039,399607,Ž. Zaletel,Žan,,Zaletel,185,81,1999-09-16,705,705,Defender,DF,DEF,right,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/g421686_100x130.png
335,188039,399781,S. Magnússon,Sævar Atli,,Magnússon,171,65,2000-06-16,352,352,Forward,FW,FWD,right,7484,7839,male,active,https://cdn5.wyscout.com/photos/players/public/g423033_100x130.png
335,188039,400346,A. Hagelskjær,Anders,,Hagelskjær,192,84,1997-02-16,208,208,Defender,DF,DEF,left,7098,,male,active,https://cdn5.wyscout.com/photos/players/public/g424114_100x130.png
335,188039,400354,M. Anderson,Mikael,,Neville Anderson,180,69,1998-07-01,352,208,Midfielder,MD,MID,right,7457,7839,male,active,https://cdn5.wyscout.com/photos/players/public/g424123_100x130.png
335,188039,406041,K. Grabara,Kamil,,Grabara,195,85,1999-01-08,616,616,Goalkeeper,GK,GKP,right,2451,,male,active,https://cdn5.wyscout.com/photos/players/public/g427518_100x130.png
335,188039,412012,K. Tshiembe,Kevin,,N'Goyi Tshiembe,186,83,1997-03-31,208,180,Defender,DF,DEF,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/g428206_100x130.png
335,188039,408933,K. Ludewig,Kilian,,Ludewig,175,69,2000-03-05,276,276,Defender,DF,DEF,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/g428890_100x130.png
335,188039,481918,J. Buus,Jacob,,Buus Jacobsen,177,67,1997-03-07,208,208,Defender,DF,DEF,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,416018,Allan Sousa,Allan,,Goncalves Sousa,174,70,1997-01-27,76,76,Forward,FW,FWD,left,74052,,male,active,https://cdn5.wyscout.com/photos/players/public/g434325_100x130.png
335,188039,419220,S. Iyede,Samson,,Iyede Onomigho,181,72,1998-01-28,566,566,Forward,FW,FWD,right,14515,,male,active,https://cdn5.wyscout.com/photos/players/public/g435990_100x130.png
335,188945,224165,F. Gytkjær,Frederik,,Gytkjær,180,75,1993-03-16,208,208,Forward,FW,FWD,right,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/g254300_100x130.png
335,188945,234373,J. Gemmer,Jonas,,Gemmer,183,76,1996-01-31,208,208,Midfielder,MD,MID,right,7490,,male,active,https://cdn5.wyscout.com/photos/players/public/g269924_100x130.png
335,188945,234377,M. Ingvartsen,Marcus,,Ingvartsen,187,82,1996-01-04,208,208,Forward,FW,FWD,left,7458,,male,active,https://cdn5.wyscout.com/photos/players/public/g269934_100x130.png
335,188945,239006,J. Tverskov,Jeppe,,Tverskov,188,85,1993-03-12,208,208,Midfielder,MD,MID,right,7458,,male,active,https://cdn5.wyscout.com/photos/players/public/g273603_100x130.png
335,188945,239259,S. Velkov,Stefan,,Velkov,192,86,1996-12-12,100,100,Defender,DF,DEF,right,7473,,male,active,https://cdn5.wyscout.com/photos/players/public/g273934_100x130.png
335,188945,240050,J. Vanlerberghe,Jordi,,Vanlerberghe,189,75,1996-06-27,56,56,Defender,DF,DEF,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/g274387_100x130.png
335,188945,241647,S. Ezatolahi,Saeid,,Ezatolahi Afagh,190,78,1996-10-01,364,364,Midfielder,MD,MID,right,16925,10840,male,active,https://cdn5.wyscout.com/photos/players/public/g275548_100x130.png
335,188945,246509,P. Gregor,Pascal,,Gregor,189,80,1994-02-18,208,208,Defender,DF,DEF,right,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/g279666_100x130.png
335,188945,252418,J. Andersson,Joel,,Andersson,178,68,1996-11-11,752,752,Defender,DF,DEF,right,7455,,male,active,https://cdn5.wyscout.com/photos/players/public/g281387_100x130.png
335,188945,257044,L. Owusu,Leeroy,,Owusu,174,68,1996-08-13,528,288,Defender,DF,DEF,right,7460,,male,active,https://cdn5.wyscout.com/photos/players/public/g289814_100x130.png
335,188945,258614,J. Gammelby,Jens Martin,,Gammelby,192,81,1995-02-05,208,208,Defender,DF,DEF,both,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/g290884_100x130.png
335,188945,262121,D. Vavro,Denis,,Vavro,189,81,1996-04-10,703,703,Defender,DF,DEF,right,2451,14496,male,active,https://cdn5.wyscout.com/photos/players/public/g293763_100x130.png
335,188945,266532,E. Ofori,Ebenezer,,Ofori,172,74,1995-07-01,288,288,Midfielder,MD,MID,left,7473,,male,active,https://cdn5.wyscout.com/photos/players/public/g299717_100x130.png
335,188945,267812,M. Fraisl,Martin,,Fraisl,187,79,1993-05-10,40,40,Goalkeeper,GK,GKP,right,9649,,male,active,https://cdn5.wyscout.com/photos/players/public/g301269_100x130.png
335,188945,268785,S. Klaiber,Sean,,Klaiber,184,76,1994-07-31,528,740,Defender,DF,DEF,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/g302164_100x130.png
335,188945,269698,P. Pentz,Patrick,,Pentz,184,81,1997-01-02,40,40,Goalkeeper,GK,GKP,left,7453,9109,male,active,https://cdn5.wyscout.com/photos/players/public/g304004_100x130.png
335,188945,269701,M. Egho,Marvin,,Egho,187,80,1994-05-09,40,40,Forward,FW,FWD,right,7465,,male,active,https://cdn5.wyscout.com/photos/players/public/g304018_100x130.png
335,188945,270136,C. Jakobsen,Christian,,Jakobsen,189,84,1993-03-27,208,208,Midfielder,MD,MID,right,7490,,male,active,https://cdn5.wyscout.com/photos/players/public/g304734_100x130.png
335,188945,272406,S. Köhler,Sven,,Köhler,185,83,1996-11-08,276,276,Midfielder,MD,MID,right,2493,,male,active,https://cdn5.wyscout.com/photos/players/public/g307650_100x130.png
335,188945,271764,N. Geertsen,Nicolai,,Geertsen,185,81,1991-06-19,208,208,Defender,DF,DEF,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/g307904_100x130.png
335,187483,51137,K. Stuhr-Ellegaard,Kevin,,Stuhr-Ellegaard,196,93,1983-05-23,208,208,Goalkeeper,GK,GKP,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/18760_100x130.png
335,187483,40531,Vágner Love,Vágner,,Silva de Souza,172,72,1984-06-11,76,76,Forward,FW,FWD,right,5666,,male,active,https://cdn5.wyscout.com/photos/players/public/7728_100x130.png
335,187483,8668,M. Andersen,Mikkel,,Andersen,195,80,1988-12-17,208,208,Goalkeeper,GK,GKP,right,7471,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,187483,55986,P. Bengtsson,Pierre Neurath,,Bengtsson,177,72,1988-04-12,752,752,Defender,DF,DEF,left,,,male,active,https://cdn5.wyscout.com/photos/players/public/g6045_100x130.png
335,187483,14986,M. Lumb,Michael,,Lumb,177,70,1988-01-09,208,208,Defender,DF,DEF,left,30574,,male,active,https://cdn5.wyscout.com/photos/players/public/17588_100x130.png
335,187483,56042,J. Juelsgård,Jesper,,Juelsgård Lindorff,180,81,1989-01-26,208,208,Defender,DF,DEF,left,7469,,male,active,https://cdn5.wyscout.com/photos/players/public/g11746_100x130.png
335,187483,56092,J. Hansen,Jesper,,Hansen,188,78,1985-03-31,208,208,Goalkeeper,GK,GKP,right,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/11277_100x130.png
335,187483,57114,A. Jacobsen,Anders Kvindebjerg,,Jacobsen,182,77,1989-10-27,208,208,Forward,FW,FWD,right,7473,,male,active,https://cdn5.wyscout.com/photos/players/public/18675_100x130.png
335,187483,54737,S. Grytebust,Sten Michael,,Grytebust,187,82,1989-10-25,578,578,Goalkeeper,GK,GKP,right,7106,,male,active,https://cdn5.wyscout.com/photos/players/public/20931_100x130.png
335,187483,57390,Gud. Thórarinsson,Gudmundur,,Thórarinsson,183,75,1992-04-15,352,352,Defender,DF,DEF,left,59788,7839,male,active,https://cdn5.wyscout.com/photos/players/public/61723_100x130.png
335,187483,56177,D. Ousted,David,,Ousted,192,88,1985-02-01,208,208,Goalkeeper,GK,GKP,right,,,male,retired,https://cdn5.wyscout.com/photos/players/public/18777_100x130.png
335,187483,14828,B. Kopplin,Björn,,Kopplin,184,80,1989-01-07,276,276,Defender,DF,DEF,right,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/39132_100x130.png
335,187483,56504,M. Greve,Mads,,Greve,195,76,1989-09-12,208,208,Defender,DF,DEF,right,7488,,male,active,https://cdn5.wyscout.com/photos/players/public/52599_100x130.png
335,187483,56124,D. Høegh,Daniel Mathias,,Høegh,190,79,1991-01-06,208,208,Defender,DF,DEF,right,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/55269_100x130.png
335,187483,56038,J. Lössl,Jonas,,Lössl,195,89,1989-02-01,208,208,Goalkeeper,GK,GKP,right,7455,,male,active,https://cdn5.wyscout.com/photos/players/public/35473_100x130.png
335,187483,56050,M. Albæk,Mads ,,Winther Albæk,182,77,1990-01-14,208,208,Midfielder,MD,MID,left,2984,,male,active,https://cdn5.wyscout.com/photos/players/public/18649_100x130.png
335,187483,50968,V. Noring,Viktor,,Noring,196,90,1991-02-03,752,752,Goalkeeper,GK,GKP,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/42911_100x130.png
335,187483,56434,O. Lund,Oliver,,Lund Jensen,188,79,1990-08-21,208,208,Defender,DF,DEF,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/54232_100x130.png
335,187483,55982,B. Oviedo,Bryan Josue,,Oviedo Jimenez,172,65,1990-02-18,188,188,Defender,DF,DEF,left,16835,,male,active,https://cdn5.wyscout.com/photos/players/public/32135_100x130.png
335,187483,99565,K. Wilczek,Kamil,,Wilczek,184,83,1988-01-14,616,616,Forward,FW,FWD,left,,,male,active,https://cdn5.wyscout.com/photos/players/public/35370_100x130.png
335,188039,56311,K. Pallesen,Kristoffer,,Pallesen,180,72,1990-04-30,208,208,Defender,DF,DEF,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/38757_100x130.png
335,188039,56441,L. Lerager,Lukas,,Lerager,188,80,1993-07-12,208,208,Midfielder,MD,MID,right,7452,,male,active,https://cdn5.wyscout.com/photos/players/public/74116_100x130.png
335,188039,51673,R. Gojani,Robert,,Gojani,174,71,1992-10-19,752,1328,Midfielder,MD,MID,right,6711,,male,active,https://cdn5.wyscout.com/photos/players/public/g190245_100x130.png
335,188039,51188,P. Carlgren,Patrik,,Carlgren,188,84,1992-01-08,752,752,Goalkeeper,GK,GKP,right,3770,,male,active,https://cdn5.wyscout.com/photos/players/public/g194197_100x130.png
